X=  190.43295, Y=  2600.29509, th=  -2.63919 
X=  190.23463, Y=  2600.18487, th=  -2.62946 
X=  190.43223, Y=  2600.29638, th=  -2.62622 
X=  190.43223, Y=  2600.29638, th=  -2.61974 
X=  190.43223, Y=  2600.29638, th=  -2.61326 
X=  190.43223, Y=  2600.29638, th=  -2.60677 
X=  190.23721, Y=  2600.18042, th=  -2.60353 
X=  190.43148, Y=  2600.29764, th=  -2.59381 
X=  190.23798, Y=  2600.17916, th=  -2.59057 
X=  190.23798, Y=  2600.17916, th=  -2.58408 
X=  190.23798, Y=  2600.17916, th=  -2.57760 
X=  190.42953, Y=  2600.30076, th=  -2.57436 
X=  190.23877, Y=  2600.17792, th=  -2.56464 
X=  190.42873, Y=  2600.30199, th=  -2.56140 
X=  190.42873, Y=  2600.30199, th=  -2.55491 
X=  190.42873, Y=  2600.30199, th=  -2.54843 
X=  190.42873, Y=  2600.30199, th=  -2.54195 
X=  190.24163, Y=  2600.17364, th=  -2.53871 
X=  190.42790, Y=  2600.30320, th=  -2.52898 
X=  190.24248, Y=  2600.17244, th=  -2.52574 
X=  190.24248, Y=  2600.17244, th=  -2.51926 
X=  190.24248, Y=  2600.17244, th=  -2.51278 
X=  190.42575, Y=  2600.30619, th=  -2.50953 
X=  190.42575, Y=  2600.30619, th=  -2.50305 
X=  190.42575, Y=  2600.30619, th=  -2.49657 
X=  190.42575, Y=  2600.30619, th=  -2.49009 
